Date,Open,High,Low,Close,volume,vix,cpi,gdp,unemployment,sentiment_mean,sentiment_std,news_count,previous_open,previous_high,previous_low,previous_close,previous_day_return,opening_gap,previous_volume,second_previous_volume,previous_volume_change,previous_vix,previous_cpi,previous_gdp,previous_unemployment,previous_sentiment_mean,previous_sentiment_std,previous_news_count,gross_open_to_close_return,simulated_entry_price,simulated_exit_price,return_after_slippage,round_trip_transaction_cost,net_open_to_close_return,target_profitable,target_loss
2020-09-15,156.80799865722656,158.75100708007812,155.4459991455078,157.80650329589844,80430000,25.59000015258789,259.997,20558.879,7.8,0.243294,0.1414187382854549,9,158.64700317382812,159.3695068359375,154.8000030517578,155.14849853515625,-0.022052131894597427,0.010696204847217894,90592000.0,101880000.0,-0.11079701609736947,25.850000381469727,259.997,20558.879,7.8,0.1629162857142857,0.2940190914241875,7.0,0.006367689449659597,156.8472006568909,157.76705167007447,0.005864631369454809,0.0005,0.005364631369454809,1,0
2020-09-16,158.99949645996094,159.36199951171875,153.70750427246094,153.90499877929688,90244000,26.040000915527344,259.997,20558.879,7.8,0.1990014,0.142203465002791,5,156.80799865722656,158.75100708007812,155.4459991455078,157.80650329589844,0.006367689449659597,0.007559847909598183,80430000.0,90592000.0,-0.11217326033203812,25.59000015258789,259.997,20558.879,7.8,0.243294,0.1414187382854549,9.0,-0.032040967387258035,159.03924633407595,153.86652252960207,-0.03252482593892658,0.0005,-0.03302482593892658,0,1
2020-09-17,150.46249389648438,151.47149658203125,148.62750244140625,150.43649291992188,128982000,26.459999084472656,259.997,20558.879,7.8,0.2325686,0.1229834903098785,5,158.99949645996094,159.36199951171875,153.70750427246094,153.90499877929688,-0.032040967387258035,-0.022367726260464904,90244000.0,80430000.0,0.12201914708442119,26.040000915527344,259.997,20558.879,7.8,0.1990014,0.142203465002791,5.0,-0.00017280702910849044,150.5001095199585,150.3988837966919,-0.0006725956784314757,0.0005,-0.0011725956784314757,0,1
2020-09-18,151.58700561523438,151.88999938964844,145.27699279785156,147.74549865722656,177852000,25.82999992370605,259.997,20558.879,7.8,0.3745239999999999,0.0478117321167095,2,150.46249389648438,151.47149658203125,148.62750244140625,150.43649291992188,-0.00017280702910849044,0.007647829811646245,128982000.0,90244000.0,0.42925845485572456,26.459999084472656,259.997,20558.879,7.8,0.2325686,0.1229834903098785,5.0,-0.02534192784148348,151.6249023666382,147.70856228256227,-0.025829135075754128,0.0005,-0.02632913507575413,0,1
2020-09-21,145.3249969482422,148.10000610351562,143.5500030517578,148.02349853515625,122358000,27.780000686645508,259.997,20558.879,7.8,0.2224615,0.1262603268643796,6,151.58700561523438,151.88999938964844,145.27699279785156,147.74549865722656,-0.02534192784148348,-0.01638291339487774,177852000.0,128982000.0,0.3788900776852584,25.82999992370605,259.997,20558.879,7.8,0.3745239999999999,0.0478117321167095,2.0,0.018568736580638845,145.36132819747925,147.98649266052246,0.018059579501618295,0.0005,0.017559579501618294,1,0
2020-09-22,151.69200134277344,156.69949340820312,150.00999450683594,156.44949340820312,138976000,26.86000061035156,259.997,20558.879,7.8,0.0660144444444444,0.2511184406908974,9,145.3249969482422,148.10000610351562,143.5500030517578,148.02349853515625,0.018568736580638845,0.024783246200236864,122358000.0,177852000.0,-0.31202348019701776,27.780000686645508,259.997,20558.879,7.8,0.2224615,0.1262603268643796,6.0,0.03136284064628647,151.72992434310913,156.41038103485107,0.030847288114096427,0.0005,0.030347288114096427,1,0
2020-09-23,156.02149963378906,156.35000610351562,149.61900329589844,149.9929962158203,113054000,28.57999992370605,259.997,20558.879,7.8,0.1811085714285714,0.2194975244855525,7,151.69200134277344,156.69949340820312,150.00999450683594,156.44949340820312,0.03136284064628647,-0.002735667371560946,138976000.0,122358000.0,0.13581457689730136,26.86000061035156,259.997,20558.879,7.8,0.0660144444444444,0.2511184406908974,9.0,-0.03863892753318454,156.06050500869753,149.95549796676636,-0.039119487929319074,0.0005,-0.039619487929319075,0,1
2020-09-24,148.88949584960938,153.46499633789062,148.25,150.989501953125,110588000,28.51000022888184,259.997,20558.879,7.8,0.1506683999999999,0.2927856155095397,5,156.02149963378906,156.35000610351562,149.61900329589844,149.9929962158203,-0.03863892753318454,-0.007357012620930248,113054000.0,138976000.0,-0.18652141376928388,28.57999992370605,259.997,20558.879,7.8,0.1811085714285714,0.2194975244855525,7.0,0.014104461107429689,148.92671822357178,150.95175457763673,0.013597535608250721,0.0005,0.013097535608250721,1,0
2020-09-25,152.7429962158203,155.07699584960938,149.9499969482422,154.75650024414062,92304000,26.3799991607666,259.997,20558.879,7.8,0.2337535714285714,0.2753037067899481,7,148.88949584960938,153.46499633789062,148.25,150.989501953125,0.014104461107429689,0.011613352186827353,110588000.0,113054000.0,-0.021812585136306573,28.51000022888184,259.997,20558.879,7.8,0.1506683999999999,0.2927856155095397,5.0,0.013182300191854956,152.7811819648743,154.71781111907958,0.012675835657892431,0.0005,0.012175835657892431,1,0
2020-09-28,157.4425048828125,158.7519989013672,155.85850524902344,158.70249938964844,84484000,26.190000534057617,259.997,20558.879,7.8,0.127237,0.0,1,152.7429962158203,155.07699584960938,149.9499969482422,154.75650024414062,0.013182300191854956,0.017356328389660503,92304000.0,110588000.0,-0.1653343943284986,26.3799991607666,259.997,20558.879,7.8,0.2337535714285714,0.2753037067899481,7.0,0.008002886563407863,157.4818655090332,158.66282376480103,0.007499011088994756,0.0005,0.0069990110889947554,1,0
2020-09-29,158.76950073242188,159.41299438476562,156.6269989013672,157.24400329589844,69916000,26.270000457763672,259.997,20558.879,7.8,0.2796349999999999,0.09692312649724,2,157.4425048828125,158.7519989013672,155.85850524902344,158.70249938964844,0.008002886563407863,0.00042218202631416624,84484000.0,92304000.0,-0.08472005546888539,26.190000534057617,259.997,20558.879,7.8,0.127237,0.0,1.0,-0.009608252400405304,158.80919310760498,157.20469229507447,-0.010103324506178568,0.0005,-0.010603324506178569,0,1
2020-09-30,157.0570068359375,160.6439971923828,156.69949340820312,157.43649291992188,97922000,26.3700008392334,259.997,20558.879,7.8,0.2380628,0.16065584431241,10,158.76950073242188,159.41299438476562,156.6269989013672,157.24400329589844,-0.009608252400405304,-0.0011892120274313855,69916000.0,84484000.0,-0.17243501728137878,26.270000457763672,259.997,20558.879,7.8,0.2796349999999999,0.09692312649724,2.0,0.002416231479444919,157.0962710876465,157.3971337966919,0.0019151486344162194,0.0005,0.0014151486344162194,1,0
2020-10-01,160.39999389648438,161.1999969482422,158.60000610351562,161.06300354003906,99438000,26.700000762939453,260.319,20791.917,6.9,0.3296745,0.1565743796574011,6,157.0570068359375,160.6439971923828,156.69949340820312,157.43649291992188,0.002416231479444919,0.018823469207166932,97922000.0,69916000.0,0.4005663939584645,26.3700008392334,259.997,20558.879,7.8,0.2380628,0.16065584431241,10.0,0.0041334767380512005,160.44009389495852,161.02273778915406,0.0036315354849953962,0.0005,0.0031315354849953962,1,0
2020-10-02,157.68150329589844,159.7899932861328,156.14999389648438,156.25,112262000,27.6299991607666,260.319,20791.917,6.9,0.3736109999999999,0.1079589765049669,3,160.39999389648438,161.1999969482422,158.60000610351562,161.06300354003906,0.0041334767380512005,-0.020994891252602343,99438000.0,97922000.0,0.015481709932395171,26.700000762939453,260.319,20791.917,6.9,0.3296745,0.1565743796574011,6.0,-0.009078447794933386,157.72092367172243,156.2109375,-0.009573784736800595,0.0005,-0.010073784736800595,0,1
2020-10-05,157.29200744628906,160.12649536132812,157.04249572753906,159.9600067138672,75506000,27.959999084472656,260.319,20791.917,6.9,0.239352,0.2002287040201778,6,157.68150329589844,159.7899932861328,156.14999389648438,156.25,-0.009078447794933386,0.0066688476562499766,112262000.0,99438000.0,0.12896478207526307,27.6299991607666,260.319,20791.917,6.9,0.3736109999999999,0.1079589765049669,3.0,0.016962077799720143,157.33133044815065,159.92001671218873,0.016453723849307877,0.0005,0.015953723849307877,1,0
2020-10-06,158.25,159.10000610351562,154.5,154.9980010986328,101738000,29.479999542236328,260.319,20791.917,6.9,0.25605325,0.1032146239360004,4,157.29200744628906,160.12649536132812,157.04249572753906,159.9600067138672,0.016962077799720143,-0.010690214066607306,75506000.0,112262000.0,-0.3274126596711264,27.959999084472656,260.319,20791.917,6.9,0.239352,0.2002287040201778,6.0,-0.020549756090787907,158.28956250000002,154.95925159835815,-0.021039358812062314,0.0005,-0.021539358812062315,0,1
2020-10-07,156.75,160.0,156.6195068359375,159.7845001220703,86188000,28.059999465942383,260.319,20791.917,6.9,0.1367412499999999,0.2197755300928275,4,158.25,159.10000610351562,154.5,154.9980010986328,-0.020549756090787907,0.011303364488244538,101738000.0,75506000.0,0.3474160993828306,29.479999542236328,260.319,20791.917,6.9,0.25605325,0.1032146239360004,4.0,0.01935885245339919,156.78918750000003,159.7445539970398,0.018849300415181736,0.0005,0.018349300415181735,1,0
2020-10-08,161.24949645996094,161.6645050048828,158.74949645996094,159.52749633789062,63482000,26.36000061035156,260.319,20791.917,6.9,0.1791545,0.1133433960047959,6,156.75,160.0,156.6195068359375,159.7845001220703,0.01935885245339919,0.009168576030662567,86188000.0,101738000.0,-0.15284357860386488,28.059999465942383,260.319,20791.917,6.9,0.1367412499999999,0.2197755300928275,4.0,-0.010679103872413553,161.28980883407593,159.48761446380615,-0.011173640686273911,0.0005,-0.011673640686273912,0,1
2020-10-09,160.5,164.44949340820312,159.89149475097656,164.33250427246094,98158000,25.0,260.319,20791.917,6.9,0.0,0.0,0,161.24949645996094,161.6645050048828,158.74949645996094,159.52749633789062,-0.010679103872413553,0.006096150722816773,63482000.0,86188000.0,-0.2634473476586068,26.36000061035156,260.319,20791.917,6.9,0.1791545,0.1133433960047959,6.0,0.023878531292591543,160.54012500000002,164.29142114639282,0.023366719979773354,0.0005,0.022866719979773353,1,0
2020-10-12,167.4969940185547,174.81199645996094,166.9774932861328,172.14649963378906,167284000,25.06999969482422,260.319,20791.917,6.9,0.3652483333333333,0.2579896651851258,3,160.5,164.44949340820312,159.89149475097656,164.33250427246094,0.023878531292591543,0.019256627044684116,98158000.0,63482000.0,0.5462335780221166,25.0,260.319,20791.917,6.9,0.0,0.0,0.0,0.027758740641753432,167.53886826705934,172.10346300888062,0.027244989709165557,0.0005,0.026744989709165556,1,0
2020-10-13,173.39950561523438,174.61900329589844,171.21099853515625,172.18150329589844,114894000,26.06999969482422,260.319,20791.917,6.9,0.045373125,0.2890684292043952,8,167.4969940185547,174.81199645996094,166.9774932861328,172.14649963378906,0.027758740641753432,0.007278718905762593,167284000.0,98158000.0,0.7042319525662708,25.06999969482422,260.319,20791.917,6.9,0.3652483333333333,0.2579896651851258,3.0,-0.007024254855943046,173.4428554916382,172.13845792007447,-0.007520618637569698,0.0005,-0.008020618637569699,0,1
2020-10-14,172.35000610351562,173.24400329589844,167.0,168.1855010986328,116254000,26.39999961853028,260.319,20791.917,6.9,0.1469301999999999,0.2179476061091289,5,173.39950561523438,174.61900329589844,171.21099853515625,172.18150329589844,-0.007024254855943046,0.000978634780111065,114894000.0,167284000.0,-0.313179981349083,26.06999969482422,260.319,20791.917,6.9,0.045373125,0.2890684292043952,8.0,-0.02416306850828631,172.3930936050415,168.14345472335816,-0.02465086502490299,0.0005,-0.02515086502490299,0,1
2020-10-15,164.60049438476562,167.79400634765625,164.0,166.9324951171875,104468000,26.96999931335449,260.319,20791.917,6.9,0.1839812,0.1449844671635551,5,172.35000610351562,173.24400329589844,167.0,168.1855010986328,-0.02416306850828631,-0.021315789354308,116254000.0,114894000.0,0.011836997580378483,26.39999961853028,260.319,20791.917,6.9,0.1469301999999999,0.2179476061091289,5.0,0.014167641118808971,164.64164450836182,166.8907619934082,0.013660684037519744,0.0005,0.013160684037519743,1,0
2020-10-16,168.1614990234375,169.98300170898438,158.0,163.635498046875,129488000,27.40999984741211,260.319,20791.917,6.9,0.2501562222222222,0.2859497469642951,9,164.60049438476562,167.79400634765625,164.0,166.9324951171875,0.014167641118808971,0.007362280815291333,104468000.0,116254000.0,-0.10138145784231078,26.96999931335449,260.319,20791.917,6.9,0.1839812,0.1449844671635551,5.0,-0.026914608889943903,168.20353939819339,163.5945891723633,-0.02740102998022642,0.0005,-0.02790102998022642,0,1
2020-10-19,164.98049926757812,166.4499969482422,159.63699340820312,160.36050415039062,104472000,29.18000030517578,260.319,20791.917,6.9,0.1124255,0.1471326577089532,2,168.1614990234375,169.98300170898438,158.0,163.635498046875,-0.026914608889943903,0.008219495383072983,129488000.0,104468000.0,0.23949917678140675,27.40999984741211,260.319,20791.917,6.9,0.2501562222222222,0.2859497469642951,9.0,-0.028003280010047926,165.02174439239502,160.32041402435303,-0.02848915690082021,0.0005,-0.028989156900820212,0,1
2020-10-20,161.11399841308594,163.3000030517578,159.60049438476562,160.85049438476562,90194000,29.350000381469727,260.319,20791.917,6.9,0.2575422,0.0376529625952593,5,164.98049926757812,166.4499969482422,159.63699340820312,160.36050415039062,-0.028003280010047926,0.0046987521440358115,104472000.0,129488000.0,-0.1931916471024342,29.18000030517578,260.319,20791.917,6.9,0.1124255,0.1471326577089532,2.0,-0.001635512934417438,161.15427691268923,160.81028176116945,-0.00213457041358045,0.0005,-0.00263457041358045,0,1
2020-10-21,160.625,161.69400024414062,158.0,159.2469940185547,91854000,28.64999961853028,260.319,20791.917,6.9,0.2233795,0.0983755440832053,4,161.11399841308594,163.3000030517578,159.60049438476562,160.85049438476562,-0.001635512934417438,-0.0014018880428569025,90194000.0,104472000.0,-0.1366681981775021,29.350000381469727,260.319,20791.917,6.9,0.2575422,0.0376529625952593,5.0,-0.008579025565418341,160.66515625000002,159.20718227005005,-0.009074612155988038,0.0005,-0.009574612155988038,0,1
