Date,ticker,open,high,low,close,adjusted_close,volume,sma_short,sma_long,vix,cpi,gdp,unemployment,sentiment_mean,sentiment_std,news_count
2022-02-14,AMZN,151.75100708007812,158.44850158691406,151.64999389648438,155.16700744628906,155.16700744628906,83230000,158.01340026855468,150.62059936523437,28.32999992370605,284.5,21932.71,3.9,0.180977125,0.1899362888477814,8
2022-02-15,AMZN,157.60549926757812,158.0070037841797,154.6374969482422,156.510498046875,156.510498046875,56440000,157.03280029296874,150.50024948120117,25.700000762939453,284.5,21932.71,3.9,0.18790175,0.1232938732158584,12
2022-02-16,AMZN,155.79049682617188,158.83399963378906,154.7344970703125,158.10049438476562,158.10049438476562,52704000,156.41499938964844,150.59032440185547,24.290000915527344,284.5,21932.71,3.9,0.0370956666666666,0.3822169372363466,3
2022-02-17,AMZN,158.14599609375,160.3489990234375,154.5,154.65249633789062,154.65249633789062,64032000,155.5447998046875,150.73957443237305,28.11000061035156,284.5,21932.71,3.9,0.1842366666666667,0.1070183380609759,3
2022-02-18,AMZN,155.49949645996094,155.49949645996094,150.89300537109375,152.60150146484375,152.60150146484375,63604000,155.40639953613282,151.23749923706055,27.75,284.5,21932.71,3.9,0.29946575,0.115415943616628,4
2022-02-22,AMZN,150.47850036621094,152.9824981689453,148.48550415039062,150.19749450683594,150.19749450683594,66128000,154.4124969482422,151.52017364501953,28.809999465942383,284.5,21932.71,3.9,0.03518225,0.2201470247559949,4
2022-02-23,AMZN,151.65049743652344,151.76300048828125,144.6510009765625,144.82699584960938,144.82699584960938,64244000,152.07579650878907,151.76222381591796,31.020000457763672,284.5,21932.71,3.9,0.234816,0.0,1
2022-02-24,AMZN,139.83749389648438,151.74899291992188,139.5,151.35800170898438,151.35800170898438,100786000,150.7272979736328,152.3864990234375,30.31999969482422,284.5,21932.71,3.9,0.0465488,0.2411800074440251,5
2022-02-25,AMZN,150.5500030517578,153.99000549316406,149.2135009765625,153.7884979248047,153.7884979248047,62396000,150.55449829101562,153.09404907226562,27.59000015258789,284.5,21932.71,3.9,0.245473,0.2005680100564394,2
2022-02-28,AMZN,152.4250030517578,154.4499969482422,150.85000610351562,153.56300354003906,153.56300354003906,57684000,150.74679870605468,153.57329940795898,30.14999961853028,284.5,21932.71,3.9,0.3101890909090909,0.0937905476585509,11
2022-03-01,AMZN,152.7324981689453,154.0989990234375,149.9770050048828,151.14199829101562,151.14199829101562,44874000,150.93569946289062,153.65172424316407,33.31999969482422,287.674,21932.71,3.7,0.1898866666666666,0.1342901629321125,3
2022-03-02,AMZN,150.8489990234375,152.99949645996094,148.75,152.05250549316406,152.05250549316406,47334000,152.38080139160155,153.69467468261718,30.739999771118164,287.674,21932.71,3.7,0.1427745714285714,0.1754249298378626,7
2022-03-03,AMZN,153.531494140625,153.9290008544922,146.8560028076172,147.89849853515625,147.89849853515625,65198000,151.68890075683595,153.5589744567871,30.479999542236328,287.674,21932.71,3.7,-0.189431,0.2507646590504066,4
2022-03-04,AMZN,147.15899658203125,147.85000610351562,143.8070068359375,145.64100646972656,145.64100646972656,60934000,150.0594024658203,153.89874954223632,31.979999542236328,287.674,21932.71,3.7,0.2668073333333333,0.1049059148253011,3
2022-03-07,AMZN,145.44349670410156,146.09449768066406,137.41650390625,137.4530029296875,137.4530029296875,86934000,146.83740234375,152.88942489624023,36.45000076293945,287.674,21932.71,3.7,0.1601719999999999,0.0747086598594834,2
2022-03-08,AMZN,136.68350219726562,140.69949340820312,133.57249450683594,136.01449584960938,136.01449584960938,91662000,143.81190185546876,151.79337463378906,35.130001068115234,287.674,21932.71,3.7,-0.0674146,0.1269957342838727,5
2022-03-09,AMZN,139.5,140.25,136.8280029296875,139.2790069580078,139.2790069580078,82656000,141.2572021484375,150.68665008544923,32.45000076293945,287.674,21932.71,3.7,0.265323,0.2299043869307412,7
2022-03-10,AMZN,145.68499755859375,148.67449951171875,143.97799682617188,146.8175048828125,146.8175048828125,135062000,141.04100341796874,149.9680503845215,30.229999542236328,287.674,21932.71,3.7,0.1942463333333333,0.2531520118179325,6
2022-03-11,AMZN,149.57449340820312,149.6750030517578,145.36900329589844,145.52450561523438,145.52450561523438,68900000,141.0177032470703,149.29410095214843,30.75,287.674,21932.71,3.7,0.2270926,0.257757934685433,5
2022-03-14,AMZN,145.9810028076172,147.4499969482422,140.88400268554688,141.85299682617188,141.85299682617188,74086000,141.8977020263672,148.72207565307616,31.770000457763672,287.674,21932.71,3.7,0.314621,0.0,1
2022-03-15,AMZN,142.85000610351562,147.98500061035156,142.0,147.3665008544922,147.3665008544922,75584000,144.16810302734376,148.33205032348633,29.82999992370605,287.674,21932.71,3.7,0.15774125,0.2256038460365869,8
2022-03-16,AMZN,148.5,153.14999389648438,147.35350036621094,153.10400390625,153.10400390625,84958000,146.9331024169922,148.16172561645507,26.670000076293945,287.674,21932.71,3.7,0.1444747142857143,0.1958673541351512,7
2022-03-17,AMZN,152.6405029296875,157.49850463867188,152.13999938964844,157.23899841308594,157.23899841308594,72934000,149.01740112304688,148.1186508178711,25.670000076293945,287.674,21932.71,3.7,0.161371875,0.2269128750483242,8
2022-03-18,AMZN,156.81300354003906,161.593994140625,156.01100158691406,161.25050354003906,161.25050354003906,102962000,152.1626007080078,148.44855117797852,23.8700008392334,287.674,21932.71,3.7,0.0,0.0,0
2022-03-21,AMZN,161.12100219726562,163.08399963378906,159.55299377441406,161.4915008544922,161.4915008544922,66538000,156.09030151367188,148.89305114746094,23.530000686645508,287.674,21932.71,3.7,0.1103258,0.2122252284406828,5
2022-03-22,AMZN,161.8054962158203,166.16700744628906,161.69900512695312,164.88900756835938,164.88900756835938,64086000,159.5948028564453,149.62762680053712,22.940000534057617,287.674,21932.71,3.7,0.2207702857142857,0.211139413465538,7
2022-03-23,AMZN,163.7050018310547,166.3699951171875,162.68699645996094,163.4080047607422,163.4080047607422,55812000,161.65560302734374,150.55667724609376,23.56999969482422,287.674,21932.71,3.7,-0.0569625,0.3856680592744231,2
2022-03-24,AMZN,163.74949645996094,164.11849975585938,160.0500030517578,163.64950561523438,163.64950561523438,56798000,162.93770446777344,151.17125244140624,21.670000076293945,287.674,21932.71,3.7,0.18746725,0.1536208334056614,4
2022-03-25,AMZN,164.0,165.36849975585938,162.25,164.77349853515625,164.77349853515625,49032000,163.64230346679688,151.72050247192382,20.809999465942383,287.674,21932.71,3.7,0.0,0.0,0
2022-03-28,AMZN,164.97500610351562,169.03750610351562,164.89999389648438,168.99049377441406,168.99049377441406,59854000,165.14210205078126,152.49187698364258,19.6299991607666,287.674,21932.71,3.7,0.130118,0.2823144370791783,4
2022-03-29,AMZN,170.38400268554688,170.8314971923828,167.86849975585938,169.31500244140625,169.31500244140625,66154000,166.0273010253906,153.4005271911621,18.89999961853028,287.674,21932.71,3.7,0.372522,0.051516971650127,2
2022-03-30,AMZN,168.50950622558594,168.95050048828125,165.5,166.30099487304688,166.30099487304688,56168000,166.60589904785155,154.11295166015626,19.32999992370605,287.674,21932.71,3.7,0.18365325,0.1536937791935175,8
2022-03-31,AMZN,166.44500732421875,166.4949951171875,162.95350646972656,162.99749755859375,162.99749755859375,59966000,166.47549743652343,154.86790161132814,20.559999465942383,287.674,21932.71,3.7,0.1569285,0.0904216492015785,4
2022-04-01,AMZN,164.14950561523438,165.82699584960938,162.3195037841797,163.55999755859375,163.55999755859375,57090000,166.23279724121093,155.76385116577148,19.6299991607666,288.561,21967.045,3.7,0.0608208333333333,0.2581883442182599,6
2022-04-04,AMZN,164.125,168.39450073242188,163.20550537109375,168.34649658203125,168.34649658203125,49882000,166.10399780273437,157.30852584838868,18.56999969482422,288.561,21967.045,3.7,0.131599,0.2299163321482404,5
2022-04-05,AMZN,167.7415008544922,168.11050415039062,163.26600646972656,164.05499267578125,164.05499267578125,53728000,165.05199584960937,158.71055068969727,21.030000686645508,288.561,21967.045,3.7,0.255855,0.1515654691214328,4
2022-04-06,AMZN,161.65049743652344,162.1999969482422,157.25450134277344,158.75599670410156,158.75599670410156,79056000,163.54299621582032,159.68440017700195,22.100000381469727,288.561,21967.045,3.7,0.236431,0.3931520361526823,3
2022-04-07,AMZN,158.39999389648438,160.07899475097656,154.51150512695312,157.7845001220703,157.7845001220703,68136000,162.50039672851562,160.23274993896484,21.549999237060547,288.561,21967.045,3.7,0.1180286666666666,0.2719124317759916,3
2022-04-08,AMZN,156.75,157.36849975585938,154.2310028076172,154.4604949951172,154.4604949951172,46002000,160.6804962158203,160.67954940795897,21.15999984741211,288.561,21967.045,3.7,0.146951,0.0,1
2022-04-11,AMZN,152.71299743652344,154.13650512695312,150.5345001220703,151.1219940185547,151.1219940185547,52112000,157.235595703125,161.14299926757812,24.3700008392334,288.561,21967.045,3.7,0.0998608571428571,0.2312957271463155,7
2022-04-12,AMZN,153.6925048828125,155.0989990234375,150.38299560546875,150.78750610351562,150.78750610351562,55178000,154.58209838867188,161.3140495300293,24.26000022888184,288.561,21967.045,3.7,0.19045425,0.0910161681566993,8
2022-04-13,AMZN,150.01849365234375,156.02499389648438,149.60000610351562,155.54100036621094,155.54100036621094,53390000,153.93909912109376,161.43589935302734,21.81999969482422,288.561,21967.045,3.7,0.254671,0.1511599676799383,3
2022-04-14,AMZN,155.38999938964844,155.89700317382812,151.4720001220703,151.7064971923828,151.7064971923828,51598000,152.72349853515624,161.15927429199218,22.700000762939453,288.561,21967.045,3.7,0.266137,0.1656944358047869,4
2022-04-18,AMZN,151.52349853515625,154.0395050048828,150.25050354003906,152.78500366210938,152.78500366210938,46514000,152.38840026855468,160.7359992980957,22.170000076293945,288.561,21967.045,3.7,0.0965778,0.2336617582076707,5
2022-04-19,AMZN,152.0294952392578,158.6490020751953,151.55050659179688,158.11549377441406,158.11549377441406,54926000,153.78710021972657,160.5671989440918,21.3700008392334,288.561,21967.045,3.7,0.0570626,0.2151054215129564,10
2022-04-20,AMZN,157.6024932861328,157.6024932861328,153.60350036621094,153.9980010986328,153.9980010986328,59630000,154.42919921875,160.02264862060548,20.31999969482422,288.561,21967.045,3.7,0.0548981999999999,0.3031747439102846,10
2022-04-21,AMZN,154.71400451660156,156.73800659179688,147.58949279785156,148.29600524902344,148.29600524902344,63970000,152.9802001953125,159.26704864501954,22.68000030517578,288.561,21967.045,3.7,0.232128,0.2568997563380927,8
2022-04-22,AMZN,148.25,149.61500549316406,143.69749450683594,144.35000610351562,144.35000610351562,73078000,151.50890197753907,158.30207366943358,28.209999084472656,288.561,21967.045,3.7,0.2110943333333333,0.1061944955698426,3
2022-04-25,AMZN,144.0229949951172,146.22149658203125,142.30650329589844,146.07400512695312,146.07400512695312,61874000,150.1667022705078,157.36709899902343,27.020000457763672,288.561,21967.045,3.7,0.1716073636363636,0.1674568531319472,11
2022-04-26,AMZN,144.8000030517578,144.8560028076172,138.92950439453125,139.39100646972656,139.39100646972656,77530000,146.42180480957032,155.88712463378906,33.52000045776367,288.561,21967.045,3.7,0.0357525,0.1674920939238625,4
2022-04-27,AMZN,140.19149780273438,141.94850158691406,135.7834930419922,138.16700744628906,138.16700744628906,71336000,143.25560607910157,154.3297248840332,31.600000381469727,288.561,21967.045,3.7,0.2478756666666667,0.1222286601393742,6
2022-04-28,AMZN,142.17799377441406,145.9375,140.3000030517578,144.59649658203125,144.59649658203125,117316000,142.5157043457031,153.24449996948243,29.989999771118164,288.561,21967.045,3.7,0.1979935,0.1877367109411476,4
2022-04-29,AMZN,129.8489990234375,130.76100158691406,121.625,124.28150177001952,124.28150177001952,272662000,138.50200347900392,151.3087001800537,33.400001525878906,288.561,21967.045,3.7,0.020509375,0.3404042388174927,16
2022-05-02,AMZN,122.4010009765625,124.66799926757812,118.375,124.5,124.5,148788000,134.18720245361328,149.35570030212403,32.34000015258789,291.298,21967.045,3.6,-0.0129215,0.2514477882139087,4
2022-05-03,AMZN,124.05349731445312,126.22049713134766,122.8249969482422,124.25350189208984,124.25350189208984,79134000,131.15970153808593,147.15105056762695,29.25,291.298,21967.045,3.6,0.2114862222222222,0.1927506503508988,9
2022-05-04,AMZN,123.5999984741211,126.0,119.18299865722656,125.92849731445312,125.92849731445312,110746000,128.71199951171874,145.24472579956054,25.420000076293945,291.298,21967.045,3.6,0.1388256153846153,0.21057208624623,13
2022-05-05,AMZN,123.0,123.4990005493164,115.07250213623048,116.40699768066406,116.40699768066406,144392000,123.07409973144532,143.12727584838868,31.200000762939453,291.298,21967.045,3.6,-0.0429026666666666,0.3537672351723658,9
2022-05-06,AMZN,114.8499984741211,119.05049896240234,113.0814971923828,114.77249908447266,114.77249908447266,124260000,121.17229919433592,140.9766757965088,30.190000534057617,291.298,21967.045,3.6,-0.0951118,0.2890282341721998,5
2022-05-09,AMZN,111.3125,114.0,107.95700073242188,108.78900146484376,108.78900146484376,128124000,118.03009948730468,138.6931011199951,34.75,291.298,21967.045,3.6,0.201052,0.0,1
2022-05-10,AMZN,111.25,112.64250183105467,107.1709976196289,108.85900115966795,108.85900115966795,105434000,114.95119934082032,136.57995147705077,32.9900016784668,291.298,21967.045,3.6,0.086754,0.1839512886880654,4
2022-05-11,AMZN,108.10350036621094,110.15599822998048,104.42849731445312,105.37200164794922,105.37200164794922,109704000,110.83990020751952,134.30917625427247,32.560001373291016,291.298,21967.045,3.6,0.151274625,0.186566055838475,8
2022-05-12,AMZN,102.75,110.78050231933594,102.40550231933594,106.93049621582033,106.93049621582033,132026000,108.94459991455078,131.87865104675294,31.770000457763672,291.298,21967.045,3.6,0.1669121,0.1260493278059118,10
2022-05-13,AMZN,109.06900024414062,113.18399810791016,107.8000030517578,113.05500030517578,113.05500030517578,93684000,108.6011001586914,129.9460762023926,28.8700008392334,291.298,21967.045,3.6,0.08360275,0.1360116067286783,4
2022-05-16,AMZN,113.0999984741211,113.99250030517578,110.35399627685548,110.8105010986328,110.8105010986328,74566000,109.00540008544922,127.84735107421876,27.46999931335449,291.298,21967.045,3.6,0.1867878,0.0583751298259798,5
2022-05-17,AMZN,113.2750015258789,115.8000030517578,111.27649688720705,115.36849975585938,115.36849975585938,76448000,110.3072998046875,125.71000137329102,26.100000381469727,291.298,21967.045,3.6,-0.0736705,0.2391935460409972,4
2022-05-18,AMZN,111.4394989013672,112.85299682617188,106.2490005493164,107.1125030517578,107.1125030517578,108380000,110.65540008544922,123.36572647094728,30.959999084472656,291.298,21967.045,3.6,0.13395,0.1920686000663007,8
2022-05-19,AMZN,106.28050231933594,110.03399658203124,106.19300079345705,107.31900024414062,107.31900024414062,88142000,110.73310089111328,121.31687622070312,29.350000381469727,291.298,21967.045,3.6,-0.0297006,0.2240765735698401,5
2022-05-20,AMZN,109.56849670410156,109.89800262451172,105.0094985961914,107.59100341796876,107.59100341796876,99500000,109.64030151367189,119.4789260864258,29.43000030517578,291.298,21967.045,3.6,0.134214,0.0,1
2022-05-23,AMZN,108.46099853515624,108.81900024414062,103.9499969482422,107.55699920654295,107.55699920654295,107798000,108.9896011352539,117.55307579040527,28.479999542236328,291.298,21967.045,3.6,0.173062625,0.2052659313315551,8
2022-05-24,AMZN,104.0250015258789,105.4000015258789,101.26000213623048,104.0999984741211,104.0999984741211,102934000,106.73590087890624,115.788525390625,29.450000762939453,291.298,21967.045,3.6,0.1351295,0.2241709973040669,6
2022-05-25,AMZN,103.65550231933594,108.1750030517578,103.6500015258789,106.7750015258789,106.7750015258789,93120000,106.66840057373048,114.21892509460449,28.3700008392334,291.298,21967.045,3.6,0.1216885,0.0086896352340014,2
2022-05-26,AMZN,107.97000122070312,112.66549682617188,107.45349884033205,111.07749938964844,111.07749938964844,93002000,107.42010040283203,112.54297523498536,27.5,291.298,21967.045,3.6,0.0499893333333333,0.2630426372721097,6
2022-05-27,AMZN,113.5500030517578,115.18699645996094,112.62799835205078,115.14649963378906,115.14649963378906,93660000,108.93119964599607,112.08622512817382,25.71999931335449,291.298,21967.045,3.6,0.1392844285714285,0.1886853920682583,7
2022-05-31,AMZN,116.27999877929688,121.99449920654295,115.6750030517578,120.20950317382812,120.20950317382812,144634000,111.46170043945312,111.87170028686523,26.190000534057617,291.298,21967.045,3.6,0.1238756666666666,0.2237002103493274,3
2022-06-01,AMZN,122.25599670410156,125.1790008544922,120.62249755859376,121.68399810791016,121.68399810791016,127528000,114.97850036621094,111.74322509765624,25.690000534057617,294.957,21967.045,3.6,0.21610525,0.150277063433679,4
2022-06-02,AMZN,121.68399810791016,125.61000061035156,120.04499816894533,125.51100158691406,125.51100158691406,100560000,118.72570037841795,111.7223503112793,24.71999931335449,294.957,21967.045,3.6,-0.0181376666666666,0.2533344145715961,3
2022-06-03,AMZN,124.1999969482422,124.4000015258789,121.04650115966795,122.3499984741211,122.3499984741211,97604000,120.9802001953125,112.01950035095214,24.790000915527344,294.957,21967.045,3.6,-0.0048075,0.1865930433813115,6
2022-06-06,AMZN,125.25,128.99000549316406,123.80999755859376,124.79000091552734,124.79000091552734,135269000,122.90890045166016,112.52037544250489,25.06999969482422,294.957,21967.045,3.6,0.0948531666666666,0.2474517698618594,6
2022-06-07,AMZN,122.01000213623048,124.0999984741211,120.62999725341795,123.0,123.0,85156700,123.46699981689451,113.23092536926268,24.020000457763672,294.957,21967.045,3.6,0.0682089999999999,0.1123389441979049,5
2022-06-08,AMZN,122.61000061035156,123.75,120.75,121.18000030517578,121.18000030517578,64926600,123.36620025634764,113.84697532653809,23.959999084472656,294.957,21967.045,3.6,-0.2203646,0.1282157718449645,5
2022-06-09,AMZN,119.98999786376952,121.3000030517578,116.0999984741211,116.1500015258789,116.1500015258789,67029800,121.49400024414062,114.38587532043456,26.09000015258789,294.957,21967.045,3.6,-0.1315003333333333,0.4407231877928971,3
2022-06-10,AMZN,113.41999816894533,114.5,109.0500030517578,109.6500015258789,109.6500015258789,87266000,118.9540008544922,114.5218505859375,27.75,294.957,21967.045,3.6,0.1651155,0.1156669653574433,4
2022-06-13,AMZN,104.19000244140624,106.54000091552734,101.86000061035156,103.66999816894533,103.66999816894533,99277700,114.73000030517578,114.05260047912596,34.02000045776367,294.957,21967.045,3.6,0.0423864444444444,0.31372933148102,9
2022-06-14,AMZN,104.19000244140624,104.87999725341795,101.43000030517578,102.30999755859376,102.30999755859376,69728800,110.59199981689451,113.62757530212404,32.689998626708984,294.957,21967.045,3.6,0.1449394,0.2533374892663934,5
2022-06-15,AMZN,103.86000061035156,109.05999755859376,103.52999877929688,107.66999816894533,107.66999816894533,85011100,107.88999938964844,113.24265022277832,29.6200008392334,294.957,21967.045,3.6,0.3270673333333333,0.0187388070680428,3
2022-06-16,AMZN,104.47000122070312,104.58000183105467,102.01000213623048,103.66000366210938,103.66000366210938,82186300,105.39199981689453,113.0700252532959,32.95000076293945,294.957,21967.045,3.6,0.154319,0.2188444867693343,7
2022-06-17,AMZN,102.8000030517578,106.9800033569336,102.51000213623048,106.22000122070312,106.22000122070312,99772100,104.70599975585938,113.01507530212402,31.1299991607666,294.957,21967.045,3.6,0.0328534999999999,0.1480773523686184,2
2022-06-21,AMZN,108.1999969482422,111.62999725341795,103.55999755859376,108.68000030517578,108.68000030517578,70901200,105.70800018310548,113.06952514648438,30.190000534057617,294.957,21967.045,3.6,0.17629675,0.0850136660244496,4
2022-06-22,AMZN,107.43000030517578,112.12999725341795,107.0199966430664,108.9499969482422,108.9499969482422,60040100,107.03600006103515,113.13917503356932,28.950000762939453,294.957,21967.045,3.6,0.30018875,0.2437225819830817,8
2022-06-23,AMZN,110.38999938964844,113.0,107.93000030517578,112.44000244140624,112.44000244140624,64345300,107.99000091552736,113.5561752319336,29.049999237060547,294.957,21967.045,3.6,-0.0537045,0.1002189512043505,2
2022-06-24,AMZN,112.37999725341795,116.70999908447266,111.43000030517578,116.45999908447266,116.45999908447266,69867600,110.55,114.04042510986328,27.229999542236328,294.957,21967.045,3.6,0.0566614999999999,0.2551426653678291,4
2022-06-27,AMZN,117.08999633789062,117.9800033569336,112.6999969482422,113.22000122070312,113.22000122070312,62133200,111.95,114.147550201416,26.950000762939453,294.957,21967.045,3.6,-0.037531,0.2196663646806219,3
2022-06-28,AMZN,113.5,114.8499984741211,107.04000091552734,107.4000015258789,107.4000015258789,74942900,111.69400024414062,113.76022529602052,28.36000061035156,294.957,21967.045,3.6,0.111392,0.0065904718343985,3
2022-06-29,AMZN,107.37999725341795,110.98999786376952,106.91000366210938,108.91999816894533,108.91999816894533,66375300,111.68800048828123,113.19575004577636,28.15999984741211,294.957,21967.045,3.6,0.2585321666666667,0.1832957826687964,6
2022-06-30,AMZN,108.11000061035156,108.18000030517578,102.5199966430664,106.20999908447266,106.20999908447266,97679400,110.44199981689454,112.42205009460449,28.709999084472656,294.957,21967.045,3.6,0.0428405555555555,0.2684576490808704,9
2022-07-01,AMZN,106.29000091552734,109.75,105.8499984741211,109.55999755859376,109.55999755859376,73021200,109.06199951171877,111.62449989318849,26.700000762939453,294.913,22125.625,3.5,0.0229532499999999,0.3621805282216545,4
2022-07-05,AMZN,107.5999984741211,114.08000183105467,106.31999969482422,113.5,113.5,76583700,109.11799926757811,111.18199996948242,27.540000915527344,294.913,22125.625,3.5,0.2710675,0.113434916674717,4
2022-07-06,AMZN,113.20999908447266,115.4800033569336,112.01000213623048,114.33000183105467,114.33000183105467,66958900,110.50399932861328,110.65900001525878,26.729999542236328,294.913,22125.625,3.5,0.1374783,0.3210698486813007,10
2022-07-07,AMZN,113.8499984741211,116.98999786376952,113.48999786376952,116.33000183105467,116.33000183105467,57872300,111.98600006103516,110.32550010681152,26.07999992370605,294.913,22125.625,3.5,0.278515,0.1474211342944649,4
2022-07-08,AMZN,114.5999984741211,116.58000183105467,113.69000244140624,115.54000091552734,115.54000091552734,45719700,113.8520004272461,110.0435001373291,24.63999938964844,294.913,22125.625,3.5,-0.0238669999999999,0.2383336451937353,4
2022-07-11,AMZN,114.08000183105467,114.3000030517578,110.87000274658205,111.75,111.75,53487600,114.29000091552734,109.82350006103516,26.170000076293945,294.913,22125.625,3.5,0.2767141666666666,0.1389336499965601,6
2022-07-12,AMZN,112.16000366210938,113.2300033569336,108.33999633789062,109.22000122070312,109.22000122070312,54280300,113.43400115966796,109.80200004577635,27.290000915527344,294.913,22125.625,3.5,0.2328985,0.139515367534548,6
2022-07-13,AMZN,107.02999877929688,111.77999877929688,106.01000213623048,110.4000015258789,110.4000015258789,61353800,112.64800109863282,110.13850021362305,26.81999969482422,294.913,22125.625,3.5,0.1047304999999999,0.1642244918102453,4
2022-07-14,AMZN,110.23999786376952,111.18000030517578,107.58000183105467,110.62999725341795,110.62999725341795,51163100,111.50800018310548,110.55450019836424,26.39999961853028,294.913,22125.625,3.5,0.3713903333333333,0.4386028735454583,3
2022-07-15,AMZN,112.5,115.58999633789062,111.58999633789062,113.5500030517578,113.5500030517578,84317800,111.11000061035156,110.84850044250489,24.229999542236328,294.913,22125.625,3.5,0.2463709999999999,0.2090294702021702,3
2022-07-18,AMZN,115.0,117.23999786376952,113.1500015258789,113.76000213623048,113.76000213623048,59115400,111.51200103759766,111.35350036621094,25.299999237060547,294.913,22125.625,3.5,0.0516873333333333,0.2335562888927064,3
2022-07-19,AMZN,115.6999969482422,118.9499969482422,114.02999877929688,118.20999908447266,118.20999908447266,60990000,113.31000061035157,111.95300025939942,24.5,294.913,22125.625,3.5,0.0021268,0.2018821059967921,5
2022-07-20,AMZN,118.62000274658205,123.4800033569336,118.31999969482422,122.7699966430664,122.7699966430664,71268300,115.78399963378908,112.65750007629394,23.8799991607666,294.913,22125.625,3.5,0.250680625,0.2116877348805057,8
2022-07-21,AMZN,123.1999969482422,124.8499984741211,121.26000213623048,124.62999725341795,124.62999725341795,60239900,118.58399963378906,113.44150009155274,23.11000061035156,294.913,22125.625,3.5,0.1954212222222222,0.2695863875359705,9
2022-07-22,AMZN,125.01000213623048,125.5,121.3499984741211,122.41999816894533,122.41999816894533,51463800,120.35799865722656,113.94049987792968,23.030000686645508,294.913,22125.625,3.5,0.113969,0.0,1
2022-07-25,AMZN,122.6999969482422,123.63999938964844,120.02999877929688,121.13999938964844,121.13999938964844,50221300,121.83399810791016,114.17449989318848,23.36000061035156,294.913,22125.625,3.5,0.1939996666666666,0.1026576151167884,6
2022-07-26,AMZN,115.79000091552734,118.1500015258789,114.52999877929688,114.80999755859376,114.80999755859376,67075100,121.15399780273438,114.253999710083,24.690000534057617,294.913,22125.625,3.5,0.1449521666666666,0.2444454704987733,6
2022-07-27,AMZN,117.30999755859376,121.9000015258789,117.16000366210938,120.97000122070312,120.97000122070312,61582000,120.79399871826172,114.93249969482422,23.239999771118164,294.913,22125.625,3.5,0.1238175,0.1519183564040238,2
2022-07-28,AMZN,121.56999969482422,122.83999633789062,118.08000183105467,122.27999877929688,122.27999877929688,82245500,120.3239990234375,115.6004997253418,22.32999992370605,294.913,22125.625,3.5,0.1114457499999999,0.1339108785981059,4
2022-07-29,AMZN,134.89999389648438,137.64999389648438,132.41000366210938,134.9499969482422,134.9499969482422,148892900,122.82999877929689,117.03749961853028,21.32999992370605,294.913,22125.625,3.5,0.145854375,0.2315125488607089,8
2022-08-01,AMZN,134.9600067138672,138.8300018310547,133.50999450683594,135.38999938964844,135.38999938964844,76846900,125.67999877929688,118.328999710083,22.84000015258789,295.097,22125.625,3.6,0.05313275,0.3241898610242409,4
2022-08-02,AMZN,134.72000122070312,137.44000244140625,134.08999633789062,134.16000366210938,134.16000366210938,61922400,129.55,119.36199989318848,23.93000030517578,295.097,22125.625,3.6,0.1693289999999999,0.0487628606728522,3
