Date,Open,High,Low,Close,previous_open,previous_close,previous_day_return,opening_gap,previous_decline_condition,gap_down_condition,entry_signal,signal,position,entry_price,exit_price,gross_open_to_close_return,return_after_slippage,transaction_cost_return,net_strategy_return,gross_strategy_return,portfolio_value,cumulative_return,running_peak,drawdown,trade_outcome
2020-10-02,157.68150329589844,159.7899932861328,156.14999389648438,156.25,160.39999389648438,161.06300354003906,0.0041334767380512005,-0.020994891252602343,False,True,False,NO_TRADE,0,,,-0.009078447794933386,0.0,0.0,0.0,0.0,103275.97063718937,0.03275970637189363,103275.97063718937,0.0,NO_TRADE
2020-10-05,157.29200744628906,160.12649536132812,157.04249572753906,159.9600067138672,157.68150329589844,156.25,-0.009078447794933386,0.0066688476562499766,False,False,False,NO_TRADE,0,,,0.016962077799720143,0.0,0.0,0.0,0.0,103275.97063718937,0.03275970637189363,103275.97063718937,0.0,NO_TRADE
2020-10-06,158.25,159.10000610351562,154.5,154.9980010986328,157.29200744628906,159.9600067138672,0.016962077799720143,-0.010690214066607306,False,True,False,NO_TRADE,0,,,-0.020549756090787907,0.0,0.0,0.0,0.0,103275.97063718937,0.03275970637189363,103275.97063718937,0.0,NO_TRADE
2020-10-07,156.75,160.0,156.6195068359375,159.7845001220703,158.25,154.9980010986328,-0.020549756090787907,0.011303364488244538,True,False,False,NO_TRADE,0,,,0.01935885245339919,0.0,0.0,0.0,0.0,103275.97063718937,0.03275970637189363,103275.97063718937,0.0,NO_TRADE
2020-10-08,161.24949645996094,161.6645050048828,158.74949645996094,159.52749633789062,156.75,159.7845001220703,0.01935885245339919,0.009168576030662567,False,False,False,NO_TRADE,0,,,-0.010679103872413553,0.0,0.0,0.0,0.0,103275.97063718937,0.03275970637189363,103275.97063718937,0.0,NO_TRADE
2020-10-09,160.5,164.44949340820312,159.89149475097656,164.33250427246094,161.24949645996094,159.52749633789062,-0.010679103872413553,0.006096150722816773,False,False,False,NO_TRADE,0,,,0.023878531292591543,0.0,0.0,0.0,0.0,103275.97063718937,0.03275970637189363,103275.97063718937,0.0,NO_TRADE
2020-10-12,167.4969940185547,174.81199645996094,166.9774932861328,172.14649963378906,160.5,164.33250427246094,0.023878531292591543,0.019256627044684116,False,False,False,NO_TRADE,0,,,0.027758740641753432,0.0,0.0,0.0,0.0,103275.97063718937,0.03275970637189363,103275.97063718937,0.0,NO_TRADE
2020-10-13,173.39950561523438,174.61900329589844,171.21099853515625,172.18150329589844,167.4969940185547,172.14649963378906,0.027758740641753432,0.007278718905762593,False,False,False,NO_TRADE,0,,,-0.007024254855943046,0.0,0.0,0.0,0.0,103275.97063718937,0.03275970637189363,103275.97063718937,0.0,NO_TRADE
2020-10-14,172.35000610351562,173.24400329589844,167.0,168.1855010986328,173.39950561523438,172.18150329589844,-0.007024254855943046,0.000978634780111065,False,False,False,NO_TRADE,0,,,-0.02416306850828631,0.0,0.0,0.0,0.0,103275.97063718937,0.03275970637189363,103275.97063718937,0.0,NO_TRADE
2020-10-15,164.60049438476562,167.79400634765625,164.0,166.9324951171875,172.35000610351562,168.1855010986328,-0.02416306850828631,-0.021315789354308,True,True,True,BUY_OPEN_SELL_CLOSE,1,164.64164450836182,166.8907619934082,0.014167641118808971,0.013660684037519744,0.0005,0.013160684037519743,0.014167641118808971,104635.15305541358,0.04635153055413577,104635.15305541358,0.0,WIN
2020-10-16,168.1614990234375,169.98300170898438,158.0,163.635498046875,164.60049438476562,166.9324951171875,0.014167641118808971,0.007362280815291333,False,False,False,NO_TRADE,0,,,-0.026914608889943903,0.0,0.0,0.0,0.0,104635.15305541358,0.04635153055413577,104635.15305541358,0.0,NO_TRADE
2020-10-19,164.98049926757812,166.4499969482422,159.63699340820312,160.36050415039062,168.1614990234375,163.635498046875,-0.026914608889943903,0.008219495383072983,True,False,False,NO_TRADE,0,,,-0.028003280010047926,0.0,0.0,0.0,0.0,104635.15305541358,0.04635153055413577,104635.15305541358,0.0,NO_TRADE
2020-10-20,161.11399841308594,163.3000030517578,159.60049438476562,160.85049438476562,164.98049926757812,160.36050415039062,-0.028003280010047926,0.0046987521440358115,True,False,False,NO_TRADE,0,,,-0.001635512934417438,0.0,0.0,0.0,0.0,104635.15305541358,0.04635153055413577,104635.15305541358,0.0,NO_TRADE
2020-10-21,160.625,161.69400024414062,158.0,159.2469940185547,161.11399841308594,160.85049438476562,-0.001635512934417438,-0.0014018880428569025,False,True,False,NO_TRADE,0,,,-0.008579025565418341,0.0,0.0,0.0,0.0,104635.15305541358,0.04635153055413577,104635.15305541358,0.0,NO_TRADE
2020-10-22,159.49349975585938,159.9375,156.0970001220703,158.82000732421875,160.625,159.2469940185547,-0.008579025565418341,0.0015479459365868031,False,False,False,NO_TRADE,0,,,-0.0042226951736061835,0.0,0.0,0.0,0.0,104635.15305541358,0.04635153055413577,104635.15305541358,0.0,NO_TRADE
2020-10-23,159.5500030517578,160.26649475097656,157.0,160.22000122070312,159.49349975585938,158.82000732421875,-0.0042226951736061835,0.004596371325237492,False,False,False,NO_TRADE,0,,,0.0041992990042625244,0.0,0.0,0.0,0.0,104635.15305541358,0.04635153055413577,104635.15305541358,0.0,NO_TRADE
2020-10-26,159.93699645996094,164.1490020751953,157.6649932861328,160.3520050048828,159.5500030517578,160.22000122070312,0.0041992990042625244,-0.001766351008525735,False,True,False,NO_TRADE,0,,,0.0025948251755858465,0.0,0.0,0.0,0.0,104635.15305541358,0.04635153055413577,104635.15305541358,0.0,NO_TRADE
2020-10-27,161.2469940185547,164.58299255371094,160.56500244140625,164.31649780273438,159.93699645996094,160.3520050048828,0.0025948251755858465,0.005581402076292319,False,False,False,NO_TRADE,0,,,0.019036037247469384,0.0,0.0,0.0,0.0,104635.15305541358,0.04635153055413577,104635.15305541358,0.0,NO_TRADE
2020-10-28,162.46499633789062,163.2010040283203,158.12350463867188,158.13900756835938,161.2469940185547,164.31649780273438,0.019036037247469384,-0.01126789756112323,False,True,False,NO_TRADE,0,,,-0.02662720504135041,0.0,0.0,0.0,0.0,104635.15305541358,0.04635153055413577,104635.15305541358,0.0,NO_TRADE
2020-10-29,160.06350708007812,162.8625030517578,158.1999969482422,160.55050659179688,162.46499633789062,158.13900756835938,-0.02662720504135041,0.012169669844973807,True,False,False,NO_TRADE,0,,,0.0030425393058213235,0.0,0.0,0.0,0.0,104635.15305541358,0.04635153055413577,104635.15305541358,0.0,NO_TRADE
2020-10-30,157.8874969482422,158.35000610351562,150.9499969482422,151.8074951171875,160.06350708007812,160.55050659179688,0.0030425393058213235,-0.016586740833683278,False,True,False,NO_TRADE,0,,,-0.03850844397797881,0.0,0.0,0.0,0.0,104635.15305541358,0.04635153055413577,104635.15305541358,0.0,NO_TRADE
2020-11-02,153.08700561523438,153.98550415039062,147.50599670410156,150.2239990234375,157.8874969482422,151.8074951171875,-0.03850844397797881,0.00842850675494744,True,False,False,NO_TRADE,0,,,-0.018701826326087412,0.0,0.0,0.0,0.0,104635.15305541358,0.04635153055413577,104635.15305541358,0.0,NO_TRADE
2020-11-03,150.92649841308594,153.7449951171875,149.0489959716797,152.42050170898438,153.08700561523438,150.2239990234375,-0.018701826326087412,0.004676345951480254,False,False,False,NO_TRADE,0,,,0.00989887999527661,0.0,0.0,0.0,0.0,104635.15305541358,0.04635153055413577,104635.15305541358,0.0,NO_TRADE
2020-11-04,157.99949645996094,162.24249267578125,156.9864959716797,162.05799865722656,150.92649841308594,152.42050170898438,0.00989887999527661,0.03660265311046218,False,False,False,NO_TRADE,0,,,0.02568680463038131,0.0,0.0,0.0,0.0,104635.15305541358,0.04635153055413577,104635.15305541358,0.0,NO_TRADE
2020-11-05,165.99850463867188,168.33999633789062,164.44400024414062,166.10000610351562,157.99949645996094,162.05799865722656,0.02568680463038131,0.02431540568250501,False,False,False,NO_TRADE,0,,,0.0006114601156479438,0.0,0.0,0.0,0.0,104635.15305541358,0.04635153055413577,104635.15305541358,0.0,NO_TRADE
2020-11-06,165.23199462890625,166.10000610351562,161.60000610351562,165.56849670410156,165.99850463867188,166.10000610351562,0.0006114601156479438,-0.005225836500381664,False,True,False,NO_TRADE,0,,,0.0020365430796320805,0.0,0.0,0.0,0.0,104635.15305541358,0.04635153055413577,104635.15305541358,0.0,NO_TRADE
2020-11-09,161.55149841308594,164.4499969482422,155.60549926757812,157.18699645996094,165.23199462890625,165.56849670410156,0.0020365430796320805,-0.024261851565848702,False,True,False,NO_TRADE,0,,,-0.02701616509903859,0.0,0.0,0.0,0.0,104635.15305541358,0.04635153055413577,104635.15305541358,0.0,NO_TRADE
2020-11-10,154.75100708007812,155.6999969482422,150.9739990234375,151.75100708007812,161.55149841308594,157.18699645996094,-0.02701616509903859,-0.015497397588504214,True,True,True,BUY_OPEN_SELL_CLOSE,1,154.78969483184815,151.7130693283081,-0.01938598046374984,-0.019876164927402074,0.0005,-0.020376164927402074,-0.01938598046374984,102503.0899195525,0.025030899195525036,104635.15305541358,-0.02037616492740224,LOSS
2020-11-11,153.08900451660156,156.95750427246094,152.5,156.8695068359375,154.75100708007812,151.75100708007812,-0.01938598046374984,0.008817058036507008,False,False,False,NO_TRADE,0,,,0.02469479980795075,0.0,0.0,0.0,0.0,102503.0899195525,0.025030899195525036,104635.15305541358,-0.02037616492740224,NO_TRADE
2020-11-12,157.99749755859375,158.79400634765625,154.30250549316406,155.51400756835938,153.08900451660156,156.8695068359375,0.02469479980795075,0.007190630897029315,False,False,False,NO_TRADE,0,,,-0.01571854003139106,0.0,0.0,0.0,0.0,102503.0899195525,0.025030899195525036,104635.15305541358,-0.02037616492740224,NO_TRADE
2020-11-13,156.10000610351562,157.08599853515625,154.26950073242188,156.4405059814453,157.99749755859375,155.51400756835938,-0.01571854003139106,0.003768139888612021,False,False,False,NO_TRADE,0,,,0.0021812931749911613,0.0,0.0,0.0,0.0,102503.0899195525,0.025030899195525036,104635.15305541358,-0.02037616492740224,NO_TRADE
2020-11-16,154.66000366210938,157.13499450683594,153.63450622558594,156.55299377441406,156.10000610351562,156.4405059814453,0.0021812931749911613,-0.011381338280426645,False,True,False,NO_TRADE,0,,,0.012239687491798934,0.0,0.0,0.0,0.0,102503.0899195525,0.025030899195525036,104635.15305541358,-0.02037616492740224,NO_TRADE
2020-11-17,159.177001953125,159.46249389648438,156.76300048828125,156.7830047607422,154.66000366210938,156.55299377441406,0.012239687491798934,0.016761149789904506,False,False,False,NO_TRADE,0,,,-0.015039843463616753,0.0,0.0,0.0,0.0,102503.0899195525,0.025030899195525036,104635.15305541358,-0.02037616492740224,NO_TRADE
2020-11-18,156.6999969482422,157.0,155.2550048828125,155.2729949951172,159.177001953125,156.7830047607422,-0.015039843463616753,-0.0005294439446843491,False,True,False,NO_TRADE,0,,,-0.009106585711015303,0.0,0.0,0.0,0.0,102503.0899195525,0.025030899195525036,104635.15305541358,-0.02037616492740224,NO_TRADE
2020-11-19,155.2655029296875,156.25,154.04600524902344,155.8509979248047,156.6999969482422,155.2729949951172,-0.009106585711015303,-4.82509236711115e-05,False,True,False,NO_TRADE,0,,,0.0037709277596733592,0.0,0.0,0.0,0.0,102503.0899195525,0.025030899195525036,104635.15305541358,-0.02037616492740224,NO_TRADE
2020-11-20,155.8509979248047,156.64450073242188,154.90249633789062,154.97000122070312,155.2655029296875,155.8509979248047,0.0037709277596733592,0.0,False,False,False,NO_TRADE,0,,,-0.005652814007175211,0.0,0.0,0.0,0.0,102503.0899195525,0.025030899195525036,104635.15305541358,-0.02037616492740224,NO_TRADE
2020-11-23,155.8350067138672,156.9875030517578,153.2729949951172,154.91949462890625,155.8509979248047,154.97000122070312,-0.005652814007175211,0.0055817608979182864,False,False,False,NO_TRADE,0,,,-0.005874880774651148,0.0,0.0,0.0,0.0,102503.0899195525,0.025030899195525036,104635.15305541358,-0.02037616492740224,NO_TRADE
2020-11-24,155.02499389648438,156.71249389648438,154.31300354003906,155.9029998779297,155.8350067138672,154.91949462890625,-0.005874880774651148,0.0006809941371861417,False,False,False,NO_TRADE,0,,,0.005663641451465473,0.0,0.0,0.0,0.0,102503.0899195525,0.025030899195525036,104635.15305541358,-0.02037616492740224,NO_TRADE
2020-11-25,157.093505859375,159.89999389648438,157.01300048828125,159.2534942626953,155.02499389648438,155.9029998779297,0.005663641451465473,0.007636196752964786,False,False,False,NO_TRADE,0,,,0.013749698891142303,0.0,0.0,0.0,0.0,102503.0899195525,0.025030899195525036,104635.15305541358,-0.02037616492740224,NO_TRADE
2020-11-27,160.56300354003906,160.8094940185547,159.50250244140625,159.76699829101562,157.093505859375,159.2534942626953,0.013749698891142303,0.008222797769094292,False,False,False,NO_TRADE,0,,,-0.00495758818328873,0.0,0.0,0.0,0.0,102503.0899195525,0.025030899195525036,104635.15305541358,-0.02037616492740224,NO_TRADE
2020-11-30,160.4239959716797,161.41949462890625,156.27749633789062,158.40199279785156,160.56300354003906,159.76699829101562,-0.00495758818328873,0.004112223974236162,False,False,False,NO_TRADE,0,,,-0.012604119237779599,0.0,0.0,0.0,0.0,102503.0899195525,0.025030899195525036,104635.15305541358,-0.02037616492740224,NO_TRADE
2020-12-01,159.4250030517578,162.44749450683594,157.85899353027344,161.00399780273438,160.4239959716797,158.40199279785156,-0.012604119237779599,0.006458316816833065,False,False,False,NO_TRADE,0,,,0.009904310620987955,0.0,0.0,0.0,0.0,102503.0899195525,0.025030899195525036,104635.15305541358,-0.02037616492740224,NO_TRADE
2020-12-02,161.08250427246094,161.60000610351562,158.66299438476562,160.17649841308594,159.4250030517578,161.00399780273438,0.009904310620987955,0.0004876057166154357,False,False,False,NO_TRADE,0,,,-0.005624483325902041,0.0,0.0,0.0,0.0,102503.0899195525,0.025030899195525036,104635.15305541358,-0.02037616492740224,NO_TRADE
2020-12-03,160.2729949951172,161.4320068359375,159.0655059814453,159.3365020751953,161.08250427246094,160.17649841308594,-0.005624483325902041,0.0006024390780623445,False,False,False,NO_TRADE,0,,,-0.005843111123932099,0.0,0.0,0.0,0.0,102503.0899195525,0.025030899195525036,104635.15305541358,-0.02037616492740224,NO_TRADE
